# w_1 w_2 VF 
5.601141666511856521e+00 6.925055008273298007e+00 2.579120478120078275e-02
8.605131140880546425e+00 8.750012637108223856e+00 -3.661625578992822039e-02
3.870914585857344381e+00 7.705729465051661009e+00 2.364952755962373976e-02
6.833583124244637652e+00 8.885488499861992295e+00 2.030600421793016253e-02
5.950949471409284541e+00 1.491459815257240029e+00 -8.616477320485330660e-01
2.482106772181785548e+00 4.749658257605957168e+00 2.062759060974808656e-02
9.762353289350418351e+00 7.099402761382234139e+00 -2.534123754164423481e-01
1.623036756481493148e+00 7.383842191232637298e+00 -7.730712700678793459e-02
1.474594592411892169e+00 2.269228466600211380e+00 -1.951455295405583878e-01
1.789144455583498161e-01 8.854136836549207246e+00 -2.808003128871670584e-01
6.305687558890554989e+00 5.131870299869103036e+00 -2.773019965875683779e-01
5.139010535981851646e+00 8.436899981083030298e+00 2.381474468331679084e-02
3.332325743916877858e+00 7.195889535608118059e+00 2.300692696014294825e-02
5.473841965407365784e+00 4.310922949088680234e+00 -3.584576077482456991e-01
1.689386133501882492e+00 8.039831918122439802e+00 -8.025369868786280669e-02
4.739602862604395561e+00 5.910380810542285035e-01 -8.592472108316497881e-01
3.646170787388722245e-01 1.857217429173526391e+00 -2.907836757967288133e-01
9.850933966971165745e+00 6.136823989218045394e-01 -1.066913094609660106e+00
7.670429001791071677e+00 8.035561763999757190e+00 -1.680328119507190632e-02
5.067215505916361273e+00 4.152174454471336262e-01 -9.182874415397712653e-01
5.843036262989579344e-01 5.030508729261106815e+00 -1.843085591777012255e-01
5.863134110596478266e+00 5.235609008176153267e+00 -2.149181537081870097e-01
2.149257865529416112e+00 3.954473996382923962e-01 -6.327771536215545112e-01
5.621768838531319146e-01 4.324131923852799098e+00 -1.759407084063067117e-01
6.345756213881806218e+00 9.088529228180432185e+00 2.003463123896687126e-02
8.989431193542282372e+00 5.704593350823755848e+00 -3.311155410251430675e-01
3.661623674228876801e+00 9.803170649925132540e-01 -7.004290998357813880e-01
8.184789228367069569e+00 2.048088481557104323e+00 -8.952248963207862786e-01
4.499355267409401726e+00 4.839216735098180067e+00 -5.832268810047674945e-02
5.806041704278768201e+00 8.351157541672868945e+00 2.315891076895693068e-02
3.229598115300075900e+00 9.265239376964801821e+00 -1.811456298293179223e-02
9.128471889546712958e+00 6.945267391915549204e+00 -2.418853613068067121e-01
7.623524319608763200e+00 8.002676527938968221e+00 -1.519656015658066295e-02
7.871958093981755944e+00 5.304347220937503105e-01 -1.085320785024056489e+00
3.432342853216023393e+00 7.434621300540511513e+00 2.227373790181125246e-02
1.693696787724234820e+00 8.036056693572527720e+00 -7.957492833123225306e-02
4.657284970191760465e+00 9.072396914589909711e-01 -8.134310652833367516e-01
5.630000322318714723e+00 3.987943252598819210e+00 -4.303382417067017629e-01
7.739135659403563849e+00 9.452869173704664618e+00 1.588532569864464783e-02
2.492747403614522295e+00 5.689624146059061971e+00 1.744218034682169099e-02
8.428860345435705170e+00 8.189684678834982634e+00 -8.775858392734792179e-02
6.585163088778285712e+00 1.261948184997128353e+00 -9.460349696613035153e-01
9.635953632697169979e+00 4.468434448367328393e+00 -4.756237940589022051e-01
5.967023993277690508e+00 7.431234685500273329e+00 2.385868030355176028e-02
6.173169109764605755e-01 9.577392907460623661e+00 -2.951205167197409329e-01
7.517465675115338364e+00 5.137879415627566004e+00 -3.459673276221775229e-01
2.987557180036055193e+00 7.062529865394395756e+00 2.234756638080098723e-02
3.143049583762550725e+00 9.341123454629352452e+00 -3.514671085426429586e-02
4.283220393144271942e-01 2.942729444540671313e+00 -1.638609616101829314e-01
3.902584873591880221e+00 5.905876821489250972e+00 2.472294233457256185e-02
8.831996361401859730e+00 1.446760124739137510e+00 -1.009707294363600072e+00
8.212874589201899056e+00 9.232128017118013119e+00 1.624973623619674346e-02
6.624235571666280187e+00 9.208229819958631879e+00 1.805754726438357771e-02
9.632068947295165273e+00 1.154250975719634642e+00 -1.026086858245943034e+00
4.057767214942869849e+00 1.803033907723124996e+00 -6.278038732677230227e-01
2.270583638362463574e+00 9.643561273901765651e-02 -6.640141929579082003e-01
1.903609808711451468e+00 7.918379849901391765e+00 -4.836950442917717363e-02
6.005118208727283857e+00 6.772093396567112400e+00 1.025503528186277880e-02
5.144085744330547882e+00 2.525116300302920891e+00 -6.438803735461688937e-01
7.773464644376213428e+00 2.146843220851276435e+00 -8.750454287961313415e-01
7.964402654155540162e+00 2.181778298357726520e+00 -8.699287855391445445e-01
6.895289906031137228e+00 1.882414709847163747e+00 -8.647747031796644279e-01
4.397765842024562444e-01 4.046078556000332616e-01 -5.302018216996847721e-01
3.323732819353068191e+00 6.032944553755169359e+00 2.295116251473935942e-02
9.585700489046647732e+00 3.376990517850486206e+00 -6.337954390076420141e-01
9.687654227519196581e+00 7.455234897872226041e-01 -1.082242080369125059e+00
2.646282100893694977e+00 8.613248958696706481e+00 8.437034741368865109e-03
3.890377712040070435e+00 6.705637794374848859e+00 2.407942336581087028e-02
9.814792784910146395e+00 8.451307915010701777e+00 -1.774160217858177235e-01
5.796993994487986690e+00 2.362333232336883082e+00 -7.407379321933530436e-01
8.494749235351717331e+00 8.367570261205074189e+00 -7.288068897145971725e-02
3.493993403424758171e+00 2.794293506378365155e+00 -3.265702599690168961e-01
7.468607548165818955e+00 5.478519433370934166e+00 -3.000184354660446751e-01
2.054912323754262360e+00 9.704374234644081554e+00 -2.028274521605094860e-01
4.617892061082025101e+00 1.848069897607524381e-01 -8.687120266702224036e-01
6.175591457185261035e-01 7.228546819679718460e+00 -1.877428736457507075e-01
6.817820730707665255e+00 8.393305592671021387e+00 2.188089305583973410e-02
2.991236474745322393e-01 2.378622860215545420e-01 -5.467569970223202791e-01
1.516132272746947007e-01 9.839770219191328327e-01 -4.331275235967736448e-01
3.104178359916339058e+00 9.646064326243699583e-01 -6.493370020856470415e-01
8.812083434815511040e+00 2.395652824319737473e+00 -8.255332233228838135e-01
3.863921010463529371e-02 7.458636929149785821e+00 -2.331859343170102350e-01
3.193640052233447602e+00 7.249231871389824278e+00 2.298834779131236905e-02
1.503046626432893218e+00 3.426689606227151685e+00 -3.097263751112117047e-02
8.296461536181693575e+00 8.985667966705214837e+00 1.130588450769964837e-02
4.238057702784220560e+00 4.430984286980546472e+00 -9.603628711894679482e-02
9.318732257206740144e+00 6.329947669607375538e+00 -2.888246003058915212e-01
3.191834276512314883e+00 9.457116108435689839e+00 -5.581274458540624872e-02
1.198559433322473167e+00 5.704041437802886971e-01 -5.390040219983229797e-01
7.933172581093708153e+00 4.620927510145697248e+00 -4.319259859995508988e-01
9.153432381624563519e+00 1.835851785874367037e+00 -9.273313199757723391e-01
7.615034764821977831e+00 5.388395010161152854e+00 -3.178814786452859309e-01
4.439567362866975841e+00 9.021616404821308777e+00 2.078430311008461207e-02
4.142273623265982252e+00 3.083939119093598080e+00 -3.718944552978787343e-01
7.606563244111496758e+00 4.852251268726226918e+00 -3.882421262256764427e-01
1.009602864138132938e+00 7.162076397741396150e+00 -1.490675203713504593e-01
6.403436265560037199e+00 4.423166460175957937e+00 -4.084599771769413801e-01
3.635962829991318923e+00 7.354697761137598988e+00 2.304786186499213629e-02
6.808872379477950432e+00 1.264917528947402614e+00 -9.570961593694464753e-01
9.616851676665152837e+00 9.342629670882175219e+00 -9.180676210299554274e-02
7.364500046249029985e+00 7.733045017168363344e+00 -9.881918958492330596e-03
1.234142027785042783e+00 1.080704155261226207e+00 -4.633471453383281036e-01
6.449784918447418747e+00 7.342650220636832703e-01 -1.023336681566231476e+00
5.519087986425019743e+00 6.407028583601146465e+00 1.750038159831424078e-02
7.326417433402548918e-01 2.465233186237229202e+00 -1.713339844565227588e-01
6.920479450676758404e+00 2.228446270604097723e+00 -8.256910847279749222e-01
9.677439170647810229e+00 4.802644175648331348e+00 -4.349218060173940525e-01
5.500255023684019307e+00 7.503443172757878088e+00 2.423872094588241932e-02
6.505729073851441946e+00 4.612661148285504886e+00 -3.795913630535783234e-01
4.223186948153196063e+00 7.305427675529885256e+00 2.460505207759189350e-02
6.962040387721962986e+00 2.692848763931042111e+00 -7.508719490977634470e-01
7.607075089892989084e+00 1.364455357605312891e+00 -9.849866493585168747e-01
3.455796230662360635e+00 4.759002340646854456e+00 2.554974361700129704e-02
6.237914338587229324e+00 6.006728856240838077e+00 -1.279954964220306746e-01
7.136020806384984816e+00 2.164789216996621413e+00 -8.498550371224884437e-01
1.592687945094669821e+00 9.550635091196420845e+00 -2.398143450887179617e-01
2.333314191485403644e+00 8.125615720531352837e-01 -5.993107060035476330e-01
8.624793835337404957e+00 9.525786022184018265e+00 5.755706505660262984e-03
9.422492887986738452e+00 5.371814195198817643e+00 -3.720492572768202555e-01
8.240595083414802957e+00 1.389783934117656994e+00 -1.008604147345441460e+00
7.358957771483626509e+00 4.045632772535474153e+00 -5.060117000236945550e-01
8.136571671406446882e+00 7.296038162211677669e-01 -1.085451488707557033e+00
7.007800965029764573e-01 1.245426210837824899e+00 -4.080556681981958311e-01
7.314418398969602109e+00 2.597586526140720942e+00 -7.826289123428257222e-01
7.271356080158358992e+00 3.702797831514712534e+00 -5.667129037886178278e-01
4.453236449247849116e+00 3.177139219598593911e+00 -4.050113282947984672e-01
8.533560457828164303e+00 6.191941761374774700e+00 -2.693633360824797540e-01
4.239695889537975049e+00 8.600513246789006416e+00 2.367416340412159537e-02
7.374195436142717774e+00 2.733886292888092484e+00 -7.559118623533797043e-01
5.017619128531248585e+00 2.279750414716013862e-01 -9.189433081190632180e-01
8.653921201257613660e+00 2.844928643801282853e+00 -7.400885598536435239e-01
9.691774169446780718e+00 2.342550418935476664e+00 -8.075091348929041013e-01
2.049784828894656297e+00 7.099184100287322607e+00 -2.001505723415035465e-02
6.791085379576098369e+00 9.367516809641896813e+00 1.350094224003350885e-02
3.170829104671983423e+00 1.661380323372822820e+00 -5.348636841280169918e-01
2.390544186868326371e+00 7.125909478983665224e-01 -6.205015484896213573e-01
2.165685009262119376e+00 6.879482464263233510e+00 -8.794136269317243126e-03
7.316053019882695629e+00 1.133476078150506883e+00 -1.002422192045451022e+00
1.349988671311013189e+00 9.188365214097343525e+00 -2.060706261140239082e-01
1.475187087116124118e+00 7.698647312119944353e+00 -1.028152120514044254e-01
9.061222794669566483e+00 4.154637629640082430e+00 -5.187737950447227631e-01
9.067369649610693472e+00 3.282362520243473192e+00 -6.576992037378077693e-01
8.108861120671898348e+00 4.638113168113382478e+00 -4.345530017699370529e-01
9.182874114467583837e+00 5.197291114733474160e+00 -3.872494813646213396e-01
8.773902546893109999e+00 7.395735015774126175e+00 -1.913631322704691939e-01
7.654828492363416892e+00 4.691988510660045186e+00 -4.126170683198715494e-01
4.647888454848463802e+00 7.533055631866630852e-01 -8.310209503145651322e-01
1.606247346358597117e+00 4.913133521999022979e-01 -5.747331509552942030e-01
1.039778594487757335e+00 9.894526330927023494e+00 -3.059922655275064685e-01
8.634899188842303230e-01 2.038844578990723910e+00 -2.492734441700603376e-01
3.037235344033953677e+00 3.603406411749665028e-01 -7.166822044845320150e-01
3.999005428657087080e+00 1.185536866757133767e+00 -7.073684999425389197e-01
3.227741779648420906e+00 5.997798087427791636e+00 2.294864262808754551e-02
4.285724728727791644e-01 4.197475313351489490e+00 -1.938210175192251472e-01
8.160896864248449845e+00 6.069893612560521845e+00 -2.626215306425201401e-01
1.614014305879608813e+00 6.469147995859776401e+00 -6.397243555081891242e-02
1.394909020821477386e+00 4.395882713657035090e+00 -5.858603040433629783e-02
5.402121731085230749e+00 9.887831367199796162e+00 -8.600949810123009742e-02
4.286023836281491306e+00 4.924526982263335739e+00 -1.552145448615510626e-02
7.410767875317771036e+00 1.648655761196424485e-01 -1.078747008453696754e+00
5.037907525014434285e+00 5.949202288619903634e+00 2.162904238832996651e-02
8.256156919851374454e+00 6.355787324568187735e+00 -2.407500097573819220e-01
2.550960079205122799e+00 7.612213997663303644e+00 9.998593251244025648e-03
2.570849015067230070e+00 6.802377774321350934e+00 1.476118204947818313e-02
1.828699141394075189e+00 7.463683171568447960e+00 -5.045386492507289433e-02
5.705796509486506629e+00 8.583887117850261816e+00 2.238512952874283091e-02
2.602672455890728820e+00 7.033307739249434754e+00 1.538511927992242123e-02
3.913876516261936001e-01 1.621054192225298007e-01 -5.557447060755219548e-01
8.951541487701994981e+00 2.303617504417740047e+00 -8.411655817485100828e-01
4.174385576302833023e+00 6.509320122437515010e+00 2.477168999570378283e-02
8.251798961380703901e+00 9.298227631076420252e+00 1.486206447235605133e-02
6.719129800931561647e+00 9.866704454117801504e+00 -5.422638008208358062e-02
4.701372076114787468e+00 1.306055021908462344e+00 -7.593953711496806980e-01
5.524106975439043943e+00 2.053514942843717606e+00 -7.706793661256661210e-01
5.645956829683406397e+00 2.030895496899613129e+00 -7.811387499565509707e-01
4.228672550319143575e+00 3.071114909200428400e+00 -3.895901555512655823e-01
7.736184710206045700e+00 9.826674149686200010e+00 -2.461165524097297386e-02
4.130907231397229040e+00 5.366251922202491365e+00 2.676555155129306529e-02
8.302195055963506931e+00 5.029082493517509356e+00 -3.878864572409034261e-01
8.896369692256373085e+00 9.083452350826108912e+00 -2.997177415640350784e-02
9.520219493273076594e+00 4.585633404077631425e+00 -4.612348491315086951e-01
1.243880277044754568e+00 5.800542843662578107e+00 -1.066466989505893970e-01
4.526087849061582347e+00 7.877331247888603727e-01 -8.125352367970984924e-01
8.353438661225437656e+00 6.058117839893514933e+00 -2.732429566843899149e-01
1.378217521284092362e+00 9.382695505021523275e+00 -2.316831920106386944e-01
8.345557356153952000e+00 1.910319445121002380e+00 -9.213233890263514692e-01
4.543215835266687819e+00 1.030747791207967112e-01 -8.621752189807031508e-01
9.639542460269987956e+00 5.492302375275502690e+00 -3.625484047681492017e-01
6.462327035258991437e+00 6.971714376741923402e+00 -3.180333737341389799e-03
3.361021479463374817e+00 7.530470645603897673e+00 2.267058618756917499e-02
3.335767677990029156e+00 8.621139729434222687e+00 2.203686554259759456e-02
3.735871084183950419e-02 2.117952929794749473e+00 -2.585818178222283881e-01
2.922642324787649848e+00 3.306450425438405283e+00 -1.125579185982129998e-01
1.945994523902069839e-01 2.672703899027319974e+00 -1.940515783817651219e-01
1.300804094776939479e+00 8.379744387007132644e+00 -1.431636631546964744e-01
6.635487878668802075e+00 5.641166921274942680e+00 -2.264004008140831914e-01
5.231361734390631568e+00 6.178621679712736459e+00 2.270522091973647960e-02
6.092683591092918682e+00 7.204307386416966885e+00 2.232663291528846905e-02
5.587659290585295091e-01 6.605071346386893083e+00 -1.983519057152546561e-01
9.669001981912028754e+00 9.711978853826357394e+00 -6.159632171509710208e-02
6.851318463881861831e+00 8.825300187959413734e+00 2.040751724333511596e-02
8.132571032355217611e+00 2.635363737535956652e+00 -7.812278446558458267e-01
6.729090513068854307e+00 4.017816438982357852e+00 -4.941528948900067997e-01
1.729470778179901913e+00 5.831458511335681827e+00 -3.779375946303818734e-02
6.502504715938690616e+00 7.632806371502593556e+00 2.248925596620154899e-02
3.775146133435566931e+00 2.222225024832229945e+00 -5.101081691376229132e-01
1.330248377698885820e+00 6.207489782163366776e+00 -1.002813325003701350e-01
8.555327144970787501e+00 8.430314340390930639e+00 -7.213919446728733753e-02
2.049754243564469114e+00 7.575816376341017566e+00 -2.452139619109494628e-02
5.046828059042811176e+00 1.952689567268361737e+00 -7.259562994960557791e-01
3.487876148357568429e+00 7.265811210734217873e+00 2.291684663830018120e-02
5.017400570190188702e+00 4.205907402228409531e+00 -3.064245192537068396e-01
6.054934642038628745e+00 2.761656222112415016e+00 -6.937071673295227558e-01
1.601955661448349000e+00 2.401044661072339048e-01 -5.979854348523481189e-01
5.163568183701024772e+00 2.605411647533450448e-01 -9.386157087822601941e-01
8.674529961705381709e+00 3.545038178244184657e+00 -6.125702227017325585e-01
8.519759298714443929e+00 8.674328453282523554e+00 -3.751833459588549413e-02
9.805993976225815700e+00 8.274922391959913526e+00 -1.842117448396141111e-01
6.922352521398027925e+00 1.468236520253141109e+00 -9.285059550168428544e-01
9.597230877148682282e+00 1.290709244548677637e+00 -1.005455361638893041e+00
2.226747318259374442e+00 2.607450353800588871e+00 -1.704097965987347030e-01
5.026213224886726394e-01 6.246965287793654120e+00 -2.132892186043054417e-01
7.872259339073586659e+00 9.590900070825053803e+00 5.547032543269381222e-03
8.819648381168192941e+00 4.665689030374296387e+00 -4.460326940619300240e-01
7.196337679305603530e+00 8.540799018321340697e+00 2.183565168736112394e-02
5.013333704971691063e+00 1.364800906346345322e+00 -7.859079771528549863e-01
2.710025842308346533e+00 4.368306213894355139e+00 2.509061494029310446e-02
9.165438839817309002e+00 2.019168417507868796e+00 -8.910868188244805976e-01
6.262230654401647278e+00 8.756854319178719592e+00 2.091971609402409893e-02
1.505810453847730379e+00 8.703980240540248658e+00 -1.307305536671932722e-01
2.511876419231043656e+00 7.038874160732287777e+00 1.200169782492133130e-02
8.337855085094346919e+00 9.766512631326600413e+00 -9.643582900484837239e-03
4.612161626185142804e-01 1.870609927474679912e+00 -2.874192029817876914e-01
8.417586107677426099e+00 7.741112739025245659e+00 -1.390639787035884423e-01
9.007841136101340851e+00 3.411902452645246164e+00 -6.357978075706478549e-01
8.592142078159447749e+00 6.798898956880200295e+00 -2.247041800363490660e-01
9.030718562324500098e+00 8.440391368977749664e+00 -1.190868526316717357e-01
8.273714002605871087e+00 2.870635117227189781e+00 -7.341246900082535332e-01
5.817040157063102512e+00 1.419230711568358894e+00 -8.650346307704683824e-01
3.118724303555571620e+00 6.932673900918007170e+00 2.281517924191517332e-02
8.953757294095856523e+00 7.714896831696522739e+00 -1.770468238559723684e-01
7.805551210388385286e+00 3.492816096182469465e+00 -6.105012049502820393e-01
2.244514502674475609e-01 1.130095210821372875e+00 -4.123698811863262259e-01
9.815457808054274480e+00 6.912851286360405467e+00 -2.651845631562811390e-01
5.892042463891071336e+00 5.594103261576552022e+00 -1.533434844509716788e-01
5.813573034331167122e+00 5.953953640536937542e+00 -7.917089881304217869e-02
5.133154326300111148e-01 8.132638987905593808e+00 -2.180421926690804812e-01
1.241574245582203417e+00 2.346068093453962167e+00 -1.681138761246991353e-01
6.691290961195912601e+00 7.597288786664807780e+00 1.960708793244381187e-02
8.692275253087672127e+00 8.000547971740751052e+00 -1.352018681522201282e-01
2.663158961472760211e+00 2.748702700393399478e+00 -1.987084314681606123e-01
9.132825573057964164e+00 1.703243547704771599e+00 -9.540833059455997578e-01
6.149571837947260811e+00 9.596655592651858413e+00 -1.673433850985606153e-02
2.189817693738868698e+00 7.949372734716028788e+00 -1.787058529529217399e-02
3.664890519190112883e+00 4.356106379050642907e+00 -1.487626029375932468e-02
1.872174986923798690e+00 1.988933305381852534e+00 -3.068658620967378847e-01
5.280937551850609424e+00 4.082365870039901701e+00 -3.696055824730444250e-01
9.417849641738801125e+00 2.609360643449441408e+00 -7.708194091669740011e-01
1.445356610648646845e+00 6.981544141427010963e+00 -9.591558903604552322e-02
3.037971573780984258e-01 5.177948117194942412e+00 -2.245770180202185107e-01
4.852347666086038736e+00 9.413962340372746596e+00 -1.198937319328752249e-02
6.887747610885234018e+00 9.843190639912513973e+00 -4.256635058626589974e-02
7.656698634750698673e+00 6.871211843171559863e+00 -1.604648491377670405e-01
1.184448124724649221e+00 3.491353802509442605e+00 -7.255042402676931124e-02
9.083262793903434940e-01 9.797287287608726913e+00 -3.014224673578003721e-01
8.907406944166469387e+00 6.220642070327566664e+00 -2.830163267685726902e-01
8.081437080385533989e+00 8.401468226011058249e+00 -1.805244839964537107e-02
1.967044591624966143e+00 5.425657747493218608e+00 -8.977208923602528201e-03
9.421287092869702562e+00 4.874819930920863520e+00 -4.260850271740294071e-01
4.441579220299193054e+00 5.079355065790967849e+00 -1.476901105591804653e-02
9.337971806027494992e+00 1.751050363747086669e+00 -9.364746844912322787e-01
7.796844174905301905e+00 6.465016834380844735e+00 -2.071894390761217508e-01
3.495858117074646665e-01 2.287062904535692720e+00 -2.224902280751921146e-01
8.949122078379074807e+00 2.273807463102874016e-01 -1.185889851363593595e+00
1.087392273549740551e+00 8.576394630450835166e+00 -1.838859015809664044e-01
6.431308317932419527e+00 7.056204115181458292e+00 6.107960413996194049e-03
6.561544853117324827e+00 1.217845227996877444e+00 -9.521473208630288898e-01
3.593633503227671167e+00 8.995146036961042313e+00 1.895361811797796614e-02
4.635472187129460409e+00 8.133466182323727534e-01 -8.225496761949661062e-01
5.435680564577256568e+00 5.118360740078427895e+00 -1.775788924414345438e-01
6.868849169173570246e+00 5.375848786668062651e+00 -2.804167971795255010e-01
4.097851194570113265e+00 7.006397087325323625e+00 2.439446182063648161e-02
7.547011659135896444e+00 1.254990640498656385e+00 -9.972703356374952310e-01
9.613260093992845867e+00 6.055645254968341717e+00 -3.149149018458633487e-01
5.117961287753164612e+00 7.463170896709586444e+00 2.406356448305024820e-02
5.552830993657592584e-01 9.485588647773932180e+00 -2.926636052787490727e-01
9.879875471906334639e+00 4.713206934134215764e+00 -4.444096858376948012e-01
5.484026081186212487e+00 1.246281759210520423e+00 -8.633982915823252835e-01
7.636441949004119323e+00 7.668307109434720381e+00 -5.604048205049727560e-02
8.037612654597642958e+00 5.011745162072035242e+00 -3.820026797234822302e-01
8.145315172413924998e-01 5.471650771302219773e+00 -1.649910624382294466e-01
6.988651854122770679e+00 9.732324635122882484e+00 -2.007958405779519673e-02
1.865245279960934477e+00 5.612539266987067954e+00 -1.965940963486202675e-02
6.825013336944504516e+00 8.441509874139297764e+00 2.192202655541608536e-02
5.278778854742812499e+00 5.747781614601240818e+00 -2.428602071360674852e-02
7.309702762649819441e+00 4.826954622981181053e+00 -3.799145827488624727e-01
3.390661505995524738e+00 2.906882522995084983e+00 -2.819361969588449757e-01
3.040082074991370398e+00 2.300279649032116458e-02 -7.303449891424739215e-01
1.146177380649877620e+00 9.219109557933220955e+00 -2.341139882795202909e-01
9.746600127145429227e+00 8.637124667506865805e+00 -1.660320977919730323e-01
8.357983883615629495e+00 5.578241871250946282e+00 -3.241949500040944843e-01
4.341171200160762744e+00 3.369724539175756206e+00 -3.443513122016977901e-01
8.636183894747887280e+00 8.384232588054167934e+00 -8.617356636741335674e-02
2.940307100811569541e+00 2.005629892552784010e+00 -4.266955266128932833e-01
6.294644574287342920e+00 3.735991531790720521e-01 -1.049000542583566009e+00
7.858824353434887833e+00 5.194502660685005324e+00 -3.522015568998325685e-01
2.364948422595384514e+00 9.007253689890486470e+00 -3.559785152879776926e-02
4.032245934925257069e-01 1.326660669910706414e+00 -3.844934488759894076e-01
6.783952256497106426e+00 1.783013014061351695e-02 -1.061895859646011075e+00
2.673266250128776278e-01 2.798457117344552270e+00 -1.830446909682377221e-01
4.809241053415563627e+00 5.747958621942092172e+00 2.130039637008207531e-02
8.865064753979039480e+00 5.167834647255423186e-02 -1.156241215995644112e+00
2.216432459237163588e+00 2.950443912204025576e+00 -8.321664144592277879e-02
9.090574623478412164e+00 5.580401276807635647e+00 -3.456765468907141425e-01
5.668179819648621276e+00 5.858480346787287907e+00 -7.145699667881411088e-02
1.235322058235772236e+00 1.025989302709718443e+00 -4.729881607699958357e-01
9.868376431358663936e+00 4.276515305306729076e+00 -4.980668501777141266e-01
3.336418121965138095e+00 2.889252442439114998e-02 -7.513849461812470709e-01
8.258204386170506339e+00 3.172233948387900959e+00 -6.752982667766739278e-01
8.907828701430373641e+00 6.184193873322420210e+00 -2.859698339640696085e-01
8.256176678152270298e+00 4.732757712812878381e+00 -4.254640741751942734e-01
7.316841097321924892e+00 8.876059832339212363e+00 2.024479774822895983e-02
5.048609572369220366e+00 2.403755168425805611e+00 -6.534338814579322419e-01
1.189860940731226169e+00 1.669697921757588910e+00 -3.411910317160963824e-01
3.111318735719136086e+00 7.299287915433926521e+00 2.288223460548111099e-02
5.736088085675073778e+00 6.389877855038105237e-01 -9.912240630764777016e-01
7.215194121197970212e+00 1.608242690839714939e+00 -9.245932633874968110e-01
2.372055612721166717e+00 1.813916173844369872e+00 -4.007558039643459580e-01
6.442841040968797728e+00 4.137207596712129565e+00 -4.620892838135413072e-01
8.421737624318785365e+00 7.888780309955761183e+00 -1.250221679237392136e-01
6.581996996112082776e-02 7.707369868740529206e+00 -2.346522072548050120e-01
1.508340854297794742e+00 3.129013956651581996e+00 -2.569720308776551887e-02
6.660697510729909787e+00 9.118920454755249594e+00 1.954844735227290187e-02
3.995079722329834659e+00 3.710361383233488741e+00 -2.093995405462499848e-01
6.651041262155726663e+00 1.930249222345769677e+00 -8.478537555866544340e-01
6.514425153908150357e+00 6.725461016682684701e+00 -4.824042328767996768e-02
9.852368147748192584e+00 6.913043118269396103e+00 -2.653471550765965636e-01
6.379778178574491143e+00 2.933543240909664451e+00 -6.812033924159102138e-01
7.858869271966266723e+00 6.005669880733354837e+00 -2.557870977361937914e-01
1.450789483177794992e+00 7.371038580038081101e+00 -1.008466545261256508e-01
4.675625195108151999e+00 5.781216148699016344e+00 2.725275336417132266e-02
6.594880495768234319e+00 7.735493425397831579e+00 2.074928705885625835e-02
6.861868300383062724e+00 7.377884309267869201e-01 -1.036670174730452310e+00
5.612574773576305631e+00 8.794737869210884185e+00 2.080342293438341983e-02
6.207703404958570204e+00 2.880322061020474500e+00 -6.816828311477505231e-01
9.808558849934559953e-01 5.314359108412606503e+00 -1.348933600302354152e-01
1.773477167235774754e+00 7.944399981022003399e-01 -5.489515862193334872e-01
4.491326179104621730e+00 6.560536153386363978e+00 2.493571622886892047e-02
8.827520908919876064e+00 4.383618324214917927e-01 -1.170882279484115385e+00
5.289445285961977383e+00 3.878778534036853628e-03 -9.542842345544259031e-01
5.265582636063466104e+00 6.303205833678284797e+00 2.494187494215505119e-02
6.525831549211282522e-03 1.658443451310268324e-01 -5.456628022894440821e-01
2.553810922831206032e+00 4.682177385314491680e+00 2.216571618228736773e-02
9.688519759694550260e+00 7.267890260336428376e+00 -2.403173596226454434e-01
3.955425735496337580e+00 4.520084611698545807e+00 -3.007027498610148619e-02
4.543740231472892965e+00 6.670314389615057404e-01 -8.275013115489018301e-01
6.068758691754232437e+00 3.573654074005565562e+00 -5.447598935014252852e-01
6.934736552418710787e+00 3.943006956754888659e+00 -5.139912692289798635e-01
7.000928812331451923e+00 3.824126667384099676e+00 -5.379875047678367439e-01
4.276882799452890183e+00 1.960175269166711365e+00 -6.260216687241075828e-01
4.641830995284701444e+00 3.854098869032906993e+00 -2.994484719877949508e-01
8.573150678684072545e+00 3.950807956507162988e+00 -5.452504034632078556e-01
2.518142398258905068e+00 1.686994493835883846e-01 -6.858643243710529358e-01
9.851575825752700161e-03 3.825898946562866332e+00 -2.473363539017398582e-01
2.767032791242234779e+00 6.248698988902849472e+00 2.115614869746050564e-02
5.048806496588111870e+00 2.798957228826166044e-01 -9.217895026492308741e-01
9.209988442541659381e+00 4.338510121099017347e+00 -4.933633746001875320e-01
9.237504646242606920e-01 1.736213582179202186e+00 -3.166680861827232962e-01
4.116902935981568312e+00 1.431121129866177455e-01 -8.149100415686699739e-01
6.895567700018253809e+00 5.130387302116347747e+00 -3.168403969549142829e-01
2.510360095417816240e+00 1.901370600885165407e+00 -3.946737687822644558e-01
3.084945182365927963e+00 2.998465119149596347e+00 -2.077612795706770821e-01
9.726761986644474334e+00 2.084292547662530914e+00 -8.520322000487378089e-01
3.949274594740851185e+00 1.349693139480092618e+00 -6.801128681404386978e-01
8.977107709171990635e+00 1.051831830059863915e+00 -1.084883850703275199e+00
5.295962420136635096e+00 9.762714022230323252e+00 -6.496108037971204396e-02
3.127904162152792100e+00 3.335625526601491142e+00 -1.398525772518748878e-01
4.296445900834265252e+00 4.236154737430581352e-01 -8.192887865552725968e-01
3.856851285696052400e-01 7.249487484686116812e-01 -4.830257247562883549e-01
